"text","word_scores","compound","pos","neu","neg","but_count"
"constitutional court orders police minister bheki cele and police commissioner kehla sitole to take means to escort to a correctional center on july to begin his sentence if he fails to report to a police station","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, -1.8, 0, 0, 0, 0, 0, 0}",-0.361,0.034,0.892,0.073,0
"briefs media on regulations","{0, 0, 0, 0}",0,0,1,0,0
"on","{0}",0,0,1,0,0
"anchor brings you more on the concourt’s ruling on","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"must must pay all costs","{0, 0, -0.4, 0, 0}",-0.103,0,0.741,0.259,0
"if he doesnt the minister of police and national commissioner must within days take all steps to ensure he is delivered to a correctional center to serve his sentence","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3}",0.44,0.126,0.874,0,0
"coming up on is privatisation the key to saving government from itself public enterprises minister pravin gordhan is in the hot seat watch judge for yourself tuesday at pm on","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"has sentenced former president jacob zuma to months in prison for contempt of court","{0, -0.1, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, -2.8, 0, 0}",-0.802,0,0.573,0.427,0
"it is disturbing that he has sort to ignore undermine and in many ways destroy the rule of law completely","{0, 0, -2.3, 0, 0, 0, 0, 0, -1.5, -1.2, 0, 0, 0, 0, -2.5, 0, 0, 0, 0, 0}",-0.889,0,0.582,0.418,0
"former president jacob zuma found guilty of contempt of court","{0, 0, 0, 0, 0, -1.8, 0, -2.8, 0, 0}",-0.765,0,0.548,0.452,0
"khampepe says the sanction can not be impunutive because that would give the former president grounds to continue to undermine the judiciary and the constitution","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0}",-0.296,0,0.916,0.084,0
"khampepe it goes without saying that public confidence in the judiciary can not be overstated","{0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0}",0.511,0.191,0.809,0,0
"is still at home and calls for calm","{0, 0, 0, 0, 0, 0, 0, 1.3}",0.318,0.247,0.753,0,0
"",,,,,,
"khampepe says there is no doubt that mr zuma was in contempt of court he is in blatant violation of the court order he is found guilty of contempt of court","{0, 0, 0, 0, 0, 1.11, 0, 0, 0, 0, 0, -2.8, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, -2.8, 0, 0}",-0.91,0.051,0.623,0.326,0
"",,,,,,
"khampepe at the heart of this matter are constitutional issues it is not doubt that this matter is extraordinary never before has the judicial process been so threatened mr zumas attack carries the risk of having other defy a constitutional court order","{0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 1.11, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.293, 0, 0, -2.1, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0}",-0.734,0.088,0.738,0.174,0
"khampepe says the majority of the constitutional court has found that the strength of the judiciary is being tested and that attack of the judiciary was launched by the former president","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0.5, 0, 0, 0, 0}",0.153,0.131,0.782,0.087,0
"raymond zonda but the entire judiciary","{0, 0, 0, 0, 0, 0}",0,0,1,0,1
"zuma concourt judgment","{0, 0, 0}",0,0,1,0,0
"will be bringing you updates on","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"’s is outside jacob zuma’s nklandla homestead ahead of the constitutional court’s ruling today on whether the former president is guilty of being in contempt of court","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, -2.8, 0, 0}",-0.765,0,0.791,0.209,0
"",,,,,,
"theft courier van robberies and telkom’s new whistleblowing channels watch the full episode here","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"on for more","{0, 0, 0}",0,0,1,0,0
"zuma contempt case ruling expected","{0, -2.8, 0, 0, 0}",-0.586,0,0.513,0.487,0
"samsung lagging on renewables pledge greenpeace","{0, -1.1, 0, 0, 0, 0}",-0.273,0,0.704,0.296,0
"today’s judgment in the state capture commission’s case against former president jacob zuma will be delivered by the justices in person at the constitutional court ’s masego rahlaga is standing by with the latest on","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"at am as we find out how another hard lockdown could impact south africa’s economy","{0, 0, 0, 0, 0, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0}",-0.103,0,0.909,0.091,0
"virtual van gogh exhibition set to lure shoppers in dubai","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"barty kyrgios lead australias olympic tennis team","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"from am on","{0, 0, 0}",0,0,1,0,0
"cathleen powell discusses the constitutional court’s expected ruling on former president jacob zuma’s contempt of court case today","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.8, 0, 0, 0, 0}",-0.586,0,0.817,0.183,0
"correspondent olly barratt has more","{0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"",,,,,,
"bank heist three more suspects expected in court","{0, 0, 0, 0, -1.693, 0, 0, 0}",-0.401,0,0.722,0.278,0
"at am as we focus on the frontline workers who are sacrificing their lives and the lives of their families to care for people suffering during the third wave","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, -2.1, 0, 0, 0, 0}",0.026,0.096,0.811,0.093,0
"",,,,,,
"",,,,,,
"zuma contempt case ruling expected","{0, -2.8, 0, 0, 0}",-0.586,0,0.513,0.487,0
"miss prime brewster june watch the full episode here","{-0.6, 0, 0, 0, 0, 0, 0, 0, 0}",-0.153,0,0.833,0.167,0
"prof salim abdool karim unpacks delta variant","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"over delta variant","{0, 0, 0}",0,0,1,0,0
"",,,,,,
"",,,,,,
"via","{0}",0,0,1,0,0
"",,,,,,
"",,,,,,
"on","{0}",0,0,1,0,0
"",,,,,,
"",,,,,,
"we investigated companies that pocket their employees’ contributions towards pension and provident fund benefits tuesday pm","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0}",0.382,0.148,0.852,0,0
"coming up on is privatisation the key to saving government from itself public enterprises minister pravin gordhan is in the hot seat watch judge for yourself tuesday at pm on","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"clever canines on detection duty","{2, 0, 0, 0, 0}",0.459,0.429,0.571,0,0
"",,,,,,
"at am to find out how","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"on for the latest","{0, 0, 0, 0}",0,0,1,0,0
"is debating whether it is still possible to hold free and fair local government elections with the country under lockdown conditions what are your thoughts or comment on our facebook page","{0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.681,0.162,0.838,0,0
"",,,,,,
"and tumelo mothotoane bring you the latest headlines on","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"theft courier van robberies and telkom’s new whistleblowing channels watch the full episode here","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"not perfect enough chinas growing problem of eating disorders","{0, -1.998, 0, 0, 0.7, -1.7, 0, 0, 0}",-0.612,0.127,0.448,0.425,0
"france stunned by switzerland spain through to last eight on dramatic day at","{0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.103,0,0.896,0.104,0
"cases deaths recorded","{0, 0, 0}",0,0,1,0,0
"coming up on at pm cosatu says relief needs to be provided for those sectors of the economy prohibited from trading or required to downscale due to the level lockdown restrictions speaks to matthew parks parliamentary coordinator for cosatu","{0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.477,0.075,0.925,0,0
"coming up on at pm is in conversation with prof koleka mlisana co chairperson of the ministerial advisory committee about the delta variant and what symptoms to look out for","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"gautengs reaction to level lockdown a mixed bag","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"anglo american removes thermal coal from portfolio","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"cosatu calls for financial relief for industries hit by lockdown","{0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0}",0.477,0.256,0.744,0,0
"djokovic slides to victory as wimbledon makes soggy return","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"four variants in western cape","{0, 0, 0, 0, 0}",0,0,1,0,0
"calls for more transparency","{0, 0, 0, 0}",0,0,1,0,0
"cases deaths recorded","{0, 0, 0}",0,0,1,0,0
"in association with","{0, 0, 0}",0,0,1,0,0
"coming up on is privatisation the key to saving government from itself public enterprises minister pravin gordhan is in the hot seat watch judge for yourself tuesday at pm on","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"ancient aromas aim to lure new crop of tourists to cyprus","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"wave dominated by the delta variant let’s get the latest from our london correspondent","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"stocks slip after strong gains","{0, 0, 0, 2.3, 1.4}",0.691,0.655,0.345,0,0
"chats to dr imtiaz sooliman director of gift of the givers","{0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 1.7}",0.681,0.384,0.616,0,0
"sun international temporarily closes hotels and resorts","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"rugby executive member and blue bulls president died aged speaks to blue bulls president willem strauss","{0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0}",-0.557,0,0.806,0.194,0
"in association with","{0, 0, 0}",0,0,1,0,0
"told m to be vaccinated ahead of october polls","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"f leaves rival films choking on dust at north american box office","{0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0}",-0.459,0,0.786,0.214,0
"",,,,,,
"the country is bracing for a tough few weeks experts say hospital admissions will probably climb the big question is can our system handle the surge lets talk about life in the red zone with who is tracking the data for us","{0, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.542,0,0.899,0.101,0
"chats to agrizzi and barney mokgatle","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"japan olympic chief says no way to ensure zero virus cases","{0, 0, 0, 0, -1.2, 0, 0, 1.6, 0, 0, 0}",0.103,0.188,0.652,0.159,0
"concerns over staff shortages at charlotte maxeke hospital","{0, 0, 0, -0.6, 0, 0, 0, 0}",-0.153,0,0.814,0.186,0
"discusses this with thierno balde from whos africa regional office","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"basic education minister angie motshekga says shes happy with the vaccine rollout in the free state she says shes confident it will be completed by friday","{0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0}",0.881,0.307,0.693,0,0
"strikes kill iran backed fighters on iraq syria border","{-1.5, -3.7, 0, 0.1, -0.2, 0, 0, 0, 0}",-0.807,0.076,0.345,0.579,0
"brings you the latest top stories on","{0, 0, 0, 0, 0.8, 0, 0}",0.202,0.231,0.769,0,0
"state capture inquiry zizi kodwa denies he is corrupt","{0, 0, 0, 0, 0, -1.8, 0, 0, 0}",-0.421,0,0.741,0.259,0
"analysis with propaganda push chinas communist party celebrates years","{0, 0, -1, 0, 0, 0, 1.7, 2.7, 0}",0.66,0.444,0.417,0.139,0
"spokesperson zizi kodwa","{0, 0, 0}",0,0,1,0,0
"where first world infrastructure meets an emerging market welcome to the future invest in south africa","{0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0}",0.459,0.167,0.833,0,0
"executive is just a good friend reports","{0, 0, 0, 0, 1.9, 2.2, 0}",0.727,0.55,0.45,0,0
"banyana cancel netherlands trip","{0, -1, 0, 0}",-0.25,0,0.6,0.4,0
"has moved to lockdown level with leisure travel in and out of gauteng prohibited to discuss how the sector will try to handle the situation and what the impact is likely to be dan moyane speaks to bart dorrestein","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"reporter masikane has been tracking this story","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"free state pushing hard to vaccinate teachers","{2.3, 0, 0, -0.4, 0, 0, 0}",0.44,0.34,0.515,0.144,0
"we investigated companies that pocket their employees’ contributions towards pension and provident fund benefits tuesday pm","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0}",0.382,0.148,0.852,0,0
"and he was not authorised to do that chaskalson says this looks like a different situation where he tells you what to write in the letter","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.361,0.091,0.909,0,0
"min angie motshekga in the free state shes at a site where staff in the education sector are being vaccinated","{0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.148,0.852,0,0
"hospital is partially opening up today following a fire in april this year ’s speaks to the hospital’s head of radiation oncology duvern ramiah on","{0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.34,0,0.909,0.091,0
"basic education minister angie motshekga is visiting schools in the free state as the education sectors vaccine rollout continues ’s masikane brings you the latest from motshekga’s briefing earlier today on","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.099,0.901,0,0
"rental space galore in cape town","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"ruling in zuma contempt case expected tuesday","{0, 0, 0, -2.8, 0, 0, 0}",-0.586,0,0.612,0.388,0
"more than educators and staff in the basic education sector have been vaccinated so far the sector has a target of personnel who are eligible to receive the single dose johnson johnson vaccine","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"motshekga vaccination of staff in the sectors will continue we want to be done by the th july","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0}",0.077,0.071,0.929,0,0
"motshekga winter break will now end on the th july winter break programmes will continue under strict protocols","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"motshekga if you have a child at boarding school parents are urged that the latest time they can fetch their child is friday midday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"motshekga educators and staff will go to school until friday parents have been given these two days to fetch their children from schools learners in public and private schools must be released for winter break on wednesday june","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"tate makgoe says they hope the sector can get back to traditional timetables for teaching and learning","{0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.44,0.153,0.847,0,0
"",,,,,,
"montseng tsiu says they are seeing less healthcare workers being infected since vaccinations began","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0}",-0.494,0,0.802,0.198,0
"",,,,,,
"so far the free state has vaccinated staff in the education sector on tuesday they will recieve their second batch of vaccines","{0, 0, 0, 2.5637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.552,0.145,0.855,0,0
"kodwa says he was in no position to assist mackay on tender processes","{0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.845,0.155,0
"asked him to pay for groceries in one of the branches","{0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0}",-0.103,0,0.877,0.123,0
"in association with","{0, 0, 0}",0,0,1,0,0
"bag lucrative government tenders watch it live on or here","{0, 0, 0, 0.6, 0, 0, 0, 0, 0, 0}",0.153,0.151,0.849,0,0
"france eye euro quarter finals as modric plots spain downfall","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"on","{0}",0,0,1,0,0
"two weeks ago motshekga said the sector was adopting a differentiated approach and that schools would be shut on a case by case basis with the winter break brought forward we will get clarity on what the departments plan is for teaching and learning","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.402,0.059,0.941,0,0
"on tuesday the constitutional court will rule on whether former president jacob zuma is guilty of contempt of court and if so what is the appropriate sanction am live on","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.765,0,0.809,0.191,0
"with the country on alert motshekga will brief media at h regarding the sectors strategy president cyril ramaphosa announced that schools would be closing this week for the winter break dstv for live updates","{0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.296,0.062,0.937,0,0
"min angie motshekga is overseeing the rollout of in the education sector","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"new restrictions as cases spread across australia","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"inquiry into state capture continues","{0, 0, 0, 0, 0}",0,0,1,0,0
"for the next days under gyms religious gatherings movies casinos libraries and museums will be prohibited","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"international travel is still permitted given protocols and negative test is provided long haul flights departures and landings is permitted within the curfew hours","{0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.572,0,0.861,0.139,0
"",,,,,,
"gladys bogoshi speaks to ’s on","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"",,,,,,
"",,,,,,
"vaccines are effective against delta variant expert","{0, 0, 2.1, 0, 0, 0, 0}",0.477,0.341,0.659,0,0
"",,,,,,
"anchor annika larsen brings you the latest headlines on","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"",,,,,,
"about this at am on","{0, 0, 0, 0, 0}",0,0,1,0,0
"about vaccine hesitancy among those over the age of years old on","{0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.226,0,0.853,0.147,0
"lockdowns are designed to protect the healthcare system the plan is to reduce pressure on south africa’s hospitals but many of them are already heading for the ‘red zone ’s brings you the latest numbers on","{0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.052,0.048,0.909,0.043,1
"",,,,,,
"intelligence report","{2.1, 0}",0.477,0.756,0.244,0,0
"stricter screening considered for tokyo olympics arrivals","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"charlotte maxeke hospital to partially reopen","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"at am about the living conditions in mozambiques northern province of cabo delgado as terrorist attacks in the region grow in strength and brutality","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.7, -1.9, 0, 0, 0, 0, 0, 2.2, 0, -3}",-0.856,0.092,0.575,0.333,0
"to bring you the latest","{0, 0, 0, 0, 0}",0,0,1,0,0
"is at the randburg taxi rank to bring you more on how commuters are responding to this","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"professor ahmed bawa at am on","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"gauteng travel for leisure prohibited for days","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"",,,,,,
"bring you the latest at am on","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"speaks to the campaigns dipak patel on","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"just after pm on to provide a better understanding of the which is wreaking havoc in sa particularly in gauteng","{0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0, 0}",-0.25,0.117,0.726,0.157,0
"we investigated companies that pocket their employees’ contributions towards pension and provident fund benefits tuesday pm","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0}",0.382,0.148,0.852,0,0
"via","{0}",0,0,1,0,0
"",,,,,,
"belgium knock out portugal czechs end dutch dreams","{0, 0, 0, 0, 0, 0, 0, 1.7}",0.402,0.278,0.722,0,0
"business group urges biden to lift europe travel ban revive economies","{0, 0, 0, 0, 0, 0, 0, 0, -2.6, 1.4, 0}",-0.296,0.16,0.6,0.24,0
"mask free and low risk italy welcomes milestone","{0, 2.3, 0, -1.1, -1.1, 0, 1.7, 0}",0.421,0.423,0.282,0.296,0
"hardens lockdown to combat delta variant surge","{0, 0, 0, -1.4, 0, 0, 0}",-0.34,0,0.714,0.286,0
