"text","word_scores","compound","pos","neu","neg","but_count"
"Two Limpopo police officers appeared in the Polokwane Magistrates Court on Monday for allegedly demanding money to make a rape case disappear","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, -3.7, 0, -0.9}",-0.818,0,0.691,0.309,0
"The looming closure of the countrys largest cheese factory in Lichtenburg North West may see hundreds of workers pushed into poverty with the knockon effect of collapsing small businesses in the area","{0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0}",-0.718,0,0.806,0.194,0
"With two weeks to go before the Zondo Commission is due to complete its work the Constitutional Courts delay in ruling on the contempt case against Jacob Zuma may have ensured there is no hope of the former president ever testifying at the commission","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.406, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.818,0,0.828,0.172,0
"Provincial government has raised concerns that the mining activities currently taking place at the kwaHlathi area in Ladysmith could turn into a Covid superspreader","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"SA workers with vaccine side effects to get paid sick leave – no medical certificate required","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, -0.2, 0, -1.2, 0, 0, 0}",-0.691,0,0.66,0.34,0
"Database servers in India may hold part of the the key to answering the riddle of what happened to hundreds of millionspotentially billions of rands invested in disgraced cryptocurrency trading platform Mirror Trading International","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0}",-0.459,0,0.917,0.083,0
"A key prosecution witness in the Kavitha Nerputh murder trial Msizi Mbele told the Pietermaritzburg Magistrate’s Court on Monday that he never read his witness statement","{0, 0, -2.2, 0, 0, 0, 0, 0, -3.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.836,0,0.752,0.248,0
"South African medical practitioners have rallied together to help put a smile back on the face of a Zimbabwean schoolboy who was mauled in the face by a hyena resulting in him losing an eye","{0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0}",0.382,0.131,0.804,0.065,0
"Former Free State Cheetahs prop Dougie Heymans has passed away after a battle with Covid","{0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0}",0.178,0.175,0.688,0.138,0
"According to the National Institute for Communicable Diseasespeople have been vaccinated in South Africa","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"A health expert has warned that with rapidly increasing new cases hospitalisations and the cold weather the third wave might be worse than the first two waves","{0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0}",-0.637,0,0.828,0.172,0
"Hundreds of people have made their way to the Douglas area in Evukuheni aboutkm from Ladysmith as diamond fever grips the small poor community","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -2.1, 0}",-0.178,0.087,0.8,0.113,0
"The police spent more than R million on sophisticated spying technology that they cannot use in a controversial deal under investigation by the InspectorGeneral of Intelligence and Independent Police Investigating Directorate","{0, 0, 0, 0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, 0, 0, 0, 0, -0.8, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0}",0.71,0.184,0.767,0.049,0
"Where are our triplets Thats the question the Mzolo family has been asking for the last three years This after Tembisamother Gosiame Thamara Sithole gave birth to triplets inand then apparently disappeared","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9}",-0.226,0,0.942,0.058,0
"",,,,,,
"The Tembisamother is accused of hiding triplets she gave birth to infrom their fathers family The fathers family hired a private investigator to look for the children","{0, 0, 0, -1.2, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.527,0,0.85,0.15,0
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"Eskom usedmore fuel oil than anticipated for coalfired power stations during thefinancial year Power stations trippedtimesmore than in the previous year","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"Four former DA members Suzette Little Shaun August Greg Barnardo and Thulani Stemele are each suing their former party leader Mmusi Maimane for R million for reputational damage","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, -2.2}",-0.382,0.082,0.758,0.161,0
"An attempted murder case has been opened at the Strandfontein Police station after a male in his early s was shot and injured","{0, 0, -3.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7}",-0.813,0,0.739,0.261,0
"Residents from five informal settlements in Nelson Mandela Bay Municipality are demanding electricity and other services","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0}",-0.226,0,0.888,0.112,0
"Aboutschools in Gauteng have at some point had to close due to an increase in Covid infections since February","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0}",0.318,0.113,0.887,0,0
"An Eastern Cape attorney Vuyani Gwebindlala has been found guilty of stealing nearly Rfrom a client","{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, -2.7, 0, 0, 0, 0}",-0.758,0,0.683,0.317,0
"The Department of Mineral Resources and Energy will dispatch a task team to verify reports of a diamond rush in a village in KwaZuluNatal","{0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0}",0.542,0.17,0.83,0,0
"Injuryplagued Andy Murray admitted on Monday it might not be realistic to expect him to recapture the golden days when he won three Grand Slam titles","{0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 2, -1.6, 0}",0.67,0.248,0.673,0.08,0
"Despite a season to forget Kaizer Chiefs goalkeeper Itumeleng Khune remains popular among the club’s faithfuls","{0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0}",0.226,0.15,0.749,0.102,0
"An independent forensic report by Deloitte has cleared Stellenbosch University management of instructing the prohibition of the use of Afrikaans","{0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.103,0.069,0.931,0,0
"A Western Cape woman accused of abusing children in her care has resisted attending a psychiatric evaluation voluntarily","{0, 0, 0, 0, -1.2, 0, -2, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0}",-0.25,0.137,0.641,0.222,0
"Have you renewed your vehicle licence online but youre still waiting months down the line to receive the new disc Heres what you should know about online vehicle renewals","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,1
"Elon Musk is selling his last remaining house to fund a colony on Mars","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Specialized made a gravel bike before most understood what it was To celebrate some RockCombo colours come to Diverge","{0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0}",0.494,0.167,0.766,0.068,0
"Following the International Albinism Awareness Day founding delegate of the Global Albinism Alliance Thando Hopa from Sebokeng speaks about the value of poetry","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0}",0.34,0.098,0.902,0,0
"A yearold man who hadwives andchildren and was said to be the head of the worlds largest family has died in north east India the chief minister of his home state said","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.557,0,0.896,0.104,0
"Why former DA members are suing Mmusi Maimane for R million each","{0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0}",-0.273,0,0.84,0.16,0
"The Deputy SecretaryGeneral Jessie Duarte announced earlier that the two MK groups would be disbanded The MKMVA has refused to have its structure disbanded accusing the ANC of failing to listen to its demands","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, -0.7, 0, 0, 0, -2.3, 0, 0, 0, 0, 0}",-0.735,0,0.812,0.188,0
"The double dose jab protects against six SARSCoV variants circulating globally including the Beta variant dominating South Africa’s infections the latest research shows","{0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0}",0.026,0.09,0.824,0.086,0
"Sensodyne blocked from claiming its toothpaste can rebuild enamel once lost","{0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, -1.3}",-0.527,0,0.672,0.328,0
"A fifth suspect believed to be the brotherinlaw of Guptaassociated Iqbal Sharma is expected to appear in the Bloemfontein Magistrates Court on Tuesday in a R million procurement fraud case","{0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.8, 0}",-0.718,0,0.824,0.176,0
"The health department confirmed that as ofon SaturdayPfizer doses had been administered under Phaseof the vaccination rollout","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The trial date for embattled KwaZuluNatal legislature MPL and former eThekwini Mayor Zandile Gumede is likely to only commence in","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The Mossel Bay municipality has suspended its municipal manager Thys Giliomee with full pay","{0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, -0.4}",-0.542,0,0.727,0.273,0
"Cricket South Africa is licking its wounds after losing R million this financial year due to the coronavirus pandemic impact that forced numerous tour cancellations","{0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0}",-0.681,0,0.804,0.196,0
"SAA still has not resolved a deadlock with aboutmembers of the SAA Pilots Association while the new consortium says it will not deal with legacy issues","{0, 0, 0, 0, -0.518, 0, 1.036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.133,0.074,0.871,0.055,0
"Shaleen was loved by the people but she was abandoned by the system said Shaleens longtime friend Rifat Browers in a moving tribute on Sunday","{0, 0, 1.45, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 3.3, 0, 0, 0, 0, 0, 0, 0, 0}",0.412,0.206,0.672,0.122,1
"Pharmaceutical company Aspen says it will havedoses of the JohnsonJohnson vaccine ready for South African teachers within days","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0}",0.361,0.128,0.872,0,0
"ANC treasurergeneral Paul Mashatile has once again denied claims that the party is bankrupt but has admitted that the new Party Political Funding Act is making regular donors reluctant to give","{0, 0, 0, 0, 0, 0, 0, -0.95, 0, 0, 0, 0.85, 0, -1.3, 0, 0, 0.6, 0, 0, 0, 2.55, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0}",0.064,0.181,0.645,0.174,1
"Alcohol has been banned at all sporting events – even though spectators aren’t allowed yet","{0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.459,0,0.824,0.176,0
"Lets be brutally honest the mighty V engines days are seriously numbered Heck even the V is staring down the barrel these days thanks to evertightening emissions regulations over in Europe","{0, 0, -3, 2.3, 0, 0, 0, 0, 0, 0, -0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0}",0.128,0.159,0.694,0.147,0
"Based on several calculations scientists have concluded how much all the SARSCoV particles in infected people globally weigh – a finding you might consider surprising","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1}",-0.273,0.074,0.813,0.113,0
"Zambias founding father and former president Kenneth Kaunda has been admitted to hospital his office said Monday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0}",0.103,0.08,0.92,0,0
"Covid hospitalisations in the province increased byadmissions over the past nine days","{0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0}",0.273,0.16,0.84,0,0
"The Special Investigating Unit is to investigate an R million tender which the KwaZuluNatal transport department awarded to a company in","{0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0}",0.66,0.221,0.779,0,0
"One of the accused in the Nafiz Modack racketeering case allegedly slipped a note to the alleged money launderer who is out on bail asking for a deposit into a prison account","{0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0}",-0.67,0,0.845,0.155,0
"Lagosbased entrepreneur Ogechi Egemonu was selling more thanworth of watches shoes and handbags on Twitter per week","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The Covid pandemic has changed people’s lives after unprecedented lockdown restrictions in a bid to contain the spread of the virus","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Prime Minister Jacinda Ardern has announced she would offer a formal apology to New Zealands Pacific community over demeaning police raids that targeted them in the s","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.052,0.044,0.956,0,0
"The corruption case of former eThekwini Mayor Zandile Gumede MPL andothers is possibly going to start in July next year","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"On Youth Day government will launch a range of additional measures to address youth unemployment President Cyril Ramaphosa has announced in his weekly newsletter","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.44,0,0.888,0.112,0
"An offduty policeman who was allegedly caught stealing bricks from a construction site in Khayelitsha has died in hospital after he was wounded in a shootout with his colleagues","{0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.807,0,0.787,0.213,0
"OPINIONRaising the licence exemption for electricity generation sends a strong signal that the president is pushing ahead with the reform agenda writes","{0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.136,0.864,0,0
"Heinz Tomato Ketchup to be discontinued in South Africa Heres why","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Surtie Family spokesperson Alistair Izobell said the service would celebrate all the things that she loved","{0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 2.9}",0.822,0.352,0.648,0,0
"OPINIONRamaphoria isnt predictablebrutal honesty is An ANC tax could help us regulate the partys greed stabilise its economic impact and soften the insult to our intelligence writes","{0, 0, 0, -1.628, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 2.1, 0}",-0.427,0.159,0.604,0.237,0
"Corporal Simanga Arthur Khuselowho was deployed as part of a peacekeeping mission in the DRC was killed while taking part in an operation in Kilia according to the SANDF","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, -3.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.361,0.087,0.783,0.13,0
"The agent of Christian Eriksen says the Danish player is in good spirits but anxious to find out the cause of his cardiac arrest during his countrys opening Eurogame in Copenhagen","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0}",-0.565,0.055,0.788,0.158,1
"Alexander Forbes is selling its life business to Sanlam and the disposal concludes the pension funds administrators exit of its insurance businesses","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Its one of the highlights on South Africas motoring calendar and theedition of the Spirit of Amarok truly lived up to expectation","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 1.9, 0, 0, 0, 0}",0.557,0.187,0.813,0,0
"Supporters of Zandile Gumede are expected to flock to the KwaZuluNatal High Court in Durban as her corruption trial is set to start","{1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.44,0.116,0.884,0,0
"Security has been stepped up at the Blue Downs Regional Court in Cape Town where suspected underworld figure Nafiz Modack and his coaccused are applying for bail","{1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.128,0.082,0.853,0.065,0
"EU Council President Charles Michel has congratulated the new Israeli Prime Minister Naftali Bennett in a message on Twitter","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Youth Day is a reminder of the immense power and agency that young people have to create a better future for themselves writes","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 1.9, 0, 0, 0, 0}",0.612,0.192,0.808,0,0
"Motorists are advised to steer clear of the R area near Joubets Vlei in Mooi River during to ongoing protest action","{0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0}",0.153,0.11,0.805,0.085,0
"Thousands of people have made their way to the Douglas area in Evukuheni Ladysmith as diamond fever grips the small poor community","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -2.1, 0}",-0.178,0.094,0.784,0.122,0
"The Department of Rural Development has undertaken to comply with Fridays court judgment which found that rental agreements which the Ingonyama Trust Board ITB imposed on rural dwellers were unlawful","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 2.3, 0, 0, -0.3, 0, 0, -0.3, 0, 0}",0.586,0.159,0.765,0.076,0
"President Cyril Ramaphosa is putting South Africa back on the global stage and this time he has done more than just talking","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"JUST IN NPA confirms that NDPP Shamila Batohi has authorised a racketeering case against ZandileGumede and her coaccused Racketeering is the crime of participating in an organised criminal enterprise It carries ayear sentence","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, 0, 0, -2.4, 0, 0, 0, 0, 0.3}",-0.765,0.034,0.785,0.181,0
"PICS The crowd outside Durban High Court following the appearanceofandothers for corruption related chargesZandileGumede","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"WATCH The supporters foroutside the Durban High Court","{0, 0, 1.9, 0, 0, 0, 0, 0}",0.44,0.293,0.707,0,0
"The PIC has confirmed that it ownsof Harith General Partners an investment group thats part of a consortium that will own a majority stake in SAA","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"JUST IN Further pretrial inmatter will take place onNovemberPossible trial date scheduled forJuly Requests for further particulars from to be resolvedbyAugust State to reply byOctoberZandileGumede","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"South Africas Garrick Higgo came from behind to seal his maiden PGA Tour title at the Palmetto Championship and a massive paycheque","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0}",0.44,0.121,0.879,0,0
"JUST IN All lawyers agree that the trial forandothers should start aroundJulyWe wontfix the length of the case says Judge Achmat Jappie","{0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.361,0.106,0.894,0,0
"The SAHRCs inquiry into the alleged prohibition of Afrikaans at Stellenbosch University is scheduled to reconvene with Afrikaans activists expected to state their case","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"EskomFilesA criminal network of senior Eskom officials operating within Eskoms group capital division allegedly benefitted from at least R million in illicit benefits from companies working on Kusile","{0, -2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0}",0.226,0.157,0.742,0.101,0
"Police are investigating the death of a newlywed Johannesburg couple It is believed that they were electrocuted as a result of an electrical fault","{0, 0, 0, 0, -2.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7}",-0.765,0,0.769,0.231,0
"After a week of international focus on President Cyril Ramaphosa the spotlight will this week fall on his secondincommand David Mabuza","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
